Department,Department Name,Division,Gender,Base Salary,2019 Overtime Pay,2019 Longevity Pay,Grade
POL,Department of Police,PSB 5th District Patrol,M,68751.00,10875.38,0.00,P4
POL,Department of Police,PSB 3rd District Patrol,F,68751.00,7870.29,0.00,P4
POL,Department of Police,ISB Criminal Investigations Division 3rd District Investigative Section,F,68751.00,3895.11,0.00,P4
POL,Department of Police,PSB 6th District Patrol,M,68751.00,7084.96,0.00,P4
POL,Department of Police,PSB 2nd District Patrol,M,68751.00,5831.94,0.00,P4
POL,Department of Police,PSB 2nd District Patrol,F,68751.00,2081.69,0.00,P4
POL,Department of Police,PSB 6th District Patrol,F,68751.00,5808.83,0.00,P4
POL,Department of Police,PSB 5th District Patrol,M,81657.00,56.90,0.00,P4
POL,Department of Police,PSB 2nd District Patrol,M,68751.00,287.42,0.00,P4
POL,Department of Police,PSB 3rd District Patrol,M,68751.00,12277.33,0.00,P4
POL,Department of Police,MSB Management and Budget Division,F,81309.85,156.41,0.00,23
POL,Department of Police,MSB Information Management and Technology DivisioinCrime Analysis Section,F,62509.52,374.76,0.00,20
POL,Department of Police,FSB Animal Services Division,M,62758.68,0.00,0.00,20
POL,Department of Police,FSB Animal Services Division,F,65894.57,7642.14,0.00,21
POL,Department of Police,FSB Traffic Division School Safety Section,M,20378.79,0.00,0.00,10
POL,Department of Police,FSB Animal Services Division,F,47851.85,3608.86,0.00,14
POL,Department of Police,MSB Communications Division,F,50786.26,2863.48,0.00,0
POL,Department of Police,ISB Criminal Investigations Division Crime Laboratory Section,F,90177.33,737.43,0.00,25
POL,Department of Police,PSB 5th District Patrol,M,68751.00,3489.05,0.00,P4
POL,Department of Police,ISB Major Crimes Division Homicide and Sex Section,M,78894.00,20978.52,0.00,P4
POL,Department of Police,PSB 3rd District Patrol,M,68751.00,7626.49,0.00,P4
POL,Department of Police,FSB Security Services Division,M,56826.84,4511.50,0.00,18
POL,Department of Police,FSB Animal Services Division,M,47851.85,9853.05,0.00,14
POL,Department of Police,MSB Personnel Division,F,87357.69,523.71,0.00,23
POL,Department of Police,FSB Animal Services Division,F,46882.49,3537.54,0.00,16
POL,Department of Police,ISB Criminal Investigations Division Crime Laboratory Section,M,144751.00,0.00,0.00,M3
POL,Department of Police,FSB Animal Services Division,F,56826.83,51.51,0.00,16
POL,Department of Police,FSB Animal Services Division,F,46882.49,8244.88,0.00,16
POL,Department of Police,FSB Animal Services Division,F,56826.58,2634.50,0.00,18
POL,Department of Police,PSB 3rd District Patrol,F,84992.00,4903.49,0.00,P2
POL,Department of Police,FSB Traffic Division School Safety Section,F,20378.80,0.00,0.00,10
POL,Department of Police,FSB Animal Services Division,F,46882.49,4846.48,0.00,16
POL,Department of Police,MSB Communications Division,F,52564.08,2842.26,0.00,15
POL,Department of Police,MSB Communications Division,M,70675.27,7191.69,0.00,20
POL,Department of Police,MSB Communications Division,F,63332.39,11635.57,0.00,19
POL,Department of Police,MSB Communications Division,M,59844.22,345.28,0.00,15
POL,Department of Police,MSB Communications Division,F,63137.69,8682.35,0.00,19
POL,Department of Police,MSB Communications Division,F,66499.02,10988.05,0.00,20
POL,Department of Police,ISB Criminal Investigations Division Crime Laboratory Section,F,86888.44,0.00,0.00,25
POL,Department of Police,PSB 4th District Patrol,M,68751.00,13943.04,0.00,P4
POL,Department of Police,PSB 5th District Patrol,M,68751.00,0.00,0.00,P4
POL,Department of Police,PSB 3rd District Patrol,M,68751.00,7787.10,0.00,P4
POL,Department of Police,PSB 2nd District Patrol,M,68751.00,14244.47,0.00,P4
POL,Department of Police,PSB 2nd District Patrol,M,68751.00,5891.04,0.00,P4
POL,Department of Police,PSB 3rd District Patrol,M,68751.00,17177.34,0.00,P4
POL,Department of Police,PSB 1st District Patrol,F,68751.00,17710.94,0.00,P4
POL,Department of Police,PSB 4th District Patrol,M,68751.00,998.71,0.00,P4
POL,Department of Police,PSB 2nd District Patrol,M,65476.00,410.62,0.00,P3
POL,Department of Police,PSB 2nd District Patrol,M,66424.00,45.63,0.00,P1
POL,Department of Police,PSB 4th District Community Action Team,F,68751.00,8065.95,0.00,P4
POL,Department of Police,PSB 2nd District Patrol,F,68751.00,1515.25,0.00,P4
POL,Department of Police,PSB 3rd District Patrol,M,68751.00,7746.26,0.00,P4
POL,Department of Police,PSB 4th District Patrol,M,68751.00,13202.32,0.00,P4
POL,Department of Police,PSB 3rd District Patrol,M,68751.00,16699.02,0.00,P4
POL,Department of Police,PSB 1st District Patrol,F,68751.00,433.42,0.00,P4
POL,Department of Police,PSB 2nd District Community Action Team,M,68751.00,13408.65,0.00,P4
POL,Department of Police,PSB 4th District Patrol,M,68751.00,6911.87,0.00,P4
POL,Department of Police,PSB 3rd District Patrol,F,68751.00,9197.01,0.00,P4
POL,Department of Police,PSB 2nd District Patrol,M,68751.00,7254.69,0.00,P4
POL,Department of Police,PSB 4th District Patrol,M,68751.00,5921.03,0.00,P4
POL,Department of Police,PSB 4th District Patrol,F,68751.00,7554.01,0.00,P4
POL,Department of Police,PSB 4th District Patrol,M,73647.00,2074.38,0.00,P4
POL,Department of Police,PSB 4th District Patrol,M,71157.00,793.01,0.00,P4
POL,Department of Police,PSB 4th District Patrol,M,76227.00,3606.45,0.00,P4
POL,Department of Police,PSB 3rd District Patrol,M,68751.00,638.70,0.00,P4
POL,Department of Police,PSB 4th District Patrol,M,76227.00,317.42,0.00,P4
POL,Department of Police,PSB 3rd District Patrol,M,68751.00,7256.10,0.00,P4
POL,Department of Police,PSB 1st District Community Action Team,M,81657.00,0.00,0.00,P4
POL,Department of Police,PSB 5th District Patrol,F,68751.00,228.12,0.00,P4
POL,Department of Police,PSB 3rd District Patrol,M,68751.00,7673.36,0.00,P4
POL,Department of Police,PSB 5th District Patrol,M,68751.00,7549.93,0.00,P4
POL,Department of Police,PSB 4th District Patrol,M,68751.00,13478.45,0.00,P4
POL,Department of Police,PSB 5th District Patrol,M,71157.00,1576.96,0.00,P4
POL,Department of Police,PSB 3rd District Patrol,M,68751.00,1489.66,0.00,P4
POL,Department of Police,PSB 4th District Patrol,F,68751.00,9309.71,0.00,P4
POL,Department of Police,PSB 3rd District Patrol,F,68751.00,7816.55,0.00,P4
POL,Department of Police,PSB 3rd District Patrol,M,68751.00,9172.18,0.00,P4
POL,Department of Police,PSB 4th District Patrol,M,81657.00,0.00,0.00,P4
POL,Department of Police,HQ Office of the Chief,M,68751.00,7441.75,0.00,P4
POL,Department of Police,PSB 1st District Patrol,M,68751.00,3871.02,0.00,P4
POL,Department of Police,PSB 5th District Patrol,M,81657.00,413.19,0.00,P4
POL,Department of Police,MSB Information Management and Technology Division,M,63000.36,2205.96,0.00,19
POL,Department of Police,FSB Security Services Division,M,71599.13,6071.63,0.00,23
POL,Department of Police,MSB Personnel Division Background Section,M,90848.00,0.00,0.00,21
POL,Department of Police,FSB Traffic Division School Safety Section,F,18024.63,0.00,0.00,10
POL,Department of Police,FSB Animal Services Division,F,54327.78,0.00,0.00,19
POL,Department of Police,MSB Communications Division,F,54957.85,10121.92,0.00,16
POL,Department of Police,MSB Communications Division,M,59844.22,19105.70,0.00,15
POL,Department of Police,MSB Communications Division,F,63332.39,17974.69,0.00,19
POL,Department of Police,MSB Communications Division,F,63332.39,24186.40,0.00,19
POL,Department of Police,FSB Animal Services Division,M,162707.55,0.00,0.00,38
POL,Department of Police,MSB Policy and Planning Division,M,90848.00,0.00,0.00,21
POL,Department of Police,FSB Animal Services Division,M,60636.56,3465.31,0.00,20
POL,Department of Police,MSB Communications Division,M,58276.97,304.13,0.00,21
POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,M,52979.07,886.70,0.00,14
POL,Department of Police,MSB Communications Division,M,58276.97,12457.50,0.00,19
POL,Department of Police,MSB Communications Division,F,58276.97,6653.90,0.00,19
POL,Department of Police,PSB 3rd District Patrol,M,63260.00,15381.52,0.00,P3
POL,Department of Police,ISB Criminal Investigations Division Crime Laboratory Section,F,83947.66,0.00,0.00,25
POL,Department of Police,PSB 3rd District Patrol,M,70139.00,8293.57,0.00,P3
POL,Department of Police,PSB 5th District Educational Facilities Officers,M,75136.00,0.00,0.00,P3
POL,Department of Police,PSB 6th District Patrol,M,78894.00,2332.73,0.00,P4
POL,Department of Police,ISB Criminal Investigations Division Financial Crimes Section,M,78894.00,19089.54,0.00,P4
POL,Department of Police,PTS ACS Work Crew,M,62358.00,1192.31,0.00,P2
POL,Department of Police,FSB Traffic Division School Safety Section,F,19689.66,0.00,0.00,10
POL,Department of Police,FSB Animal Services Division,M,164917.90,0.00,0.00,M2
POL,Department of Police,MSB Information Management and Technology Division,F,126584.00,0.00,0.00,28
POL,Department of Police,FSB Traffic Division School Safety Section,M,19689.66,0.00,0.00,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,19689.66,0.00,0.00,10
POL,Department of Police,HQ Office of the Chief,F,57771.25,0.00,0.00,16
POL,Department of Police,FSB Traffic Division School Safety Section,F,19689.66,0.00,0.00,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,19689.66,0.00,0.00,10
POL,Department of Police,PSB 5th District Patrol,M,75136.00,6727.75,0.00,P3
POL,Department of Police,PSB 4th District Patrol,M,72595.00,8946.65,0.00,P3
POL,Department of Police,PSB 4th District Patrol,F,63260.00,3781.45,0.00,P3
POL,Department of Police,PSB 4th District Patrol,M,63260.00,4512.80,0.00,P3
POL,Department of Police,PSB 2nd District Patrol,F,63260.00,8715.08,0.00,P3
POL,Department of Police,PSB 3rd District Patrol,F,63260.00,4723.25,0.00,P3
POL,Department of Police,PSB 2nd District Traffic Squad,M,75136.00,751.34,0.00,P3
POL,Department of Police,PSB 4th District Patrol,M,63260.00,5897.68,0.00,P3
POL,Department of Police,PSB 3rd District Patrol,M,67768.00,1182.15,0.00,P3
POL,Department of Police,PSB 5th District Patrol,F,63260.00,562.59,0.00,P3
POL,Department of Police,PSB 4th District Patrol,M,70139.00,1222.17,0.00,P3
POL,Department of Police,PSB 3rd District Patrol,M,63260.00,4902.31,0.00,P3
POL,Department of Police,PSB 5th District Patrol,M,63260.00,0.00,0.00,P3
POL,Department of Police,PSB 2nd District Patrol,F,63260.00,1715.91,0.00,P3
POL,Department of Police,PSB 4th District Patrol,F,63260.00,4604.58,0.00,P3
POL,Department of Police,PSB 4th District Patrol,M,63260.00,8597.44,0.00,P3
POL,Department of Police,PSB 3rd District Patrol,M,60247.00,125.94,0.00,P2
POL,Department of Police,PSB 4th District Patrol,M,75136.00,8272.70,0.00,P3
POL,Department of Police,FSB Animal Services Division,F,60199.18,369.21,0.00,20
POL,Department of Police,MSB Communications Division,F,61190.82,5474.86,0.00,19
POL,Department of Police,MSB Information Mgmt and Tech Division Records Management Section,F,46882.49,714.06,0.00,16
POL,Department of Police,MSB Communications Division,M,58276.98,5221.62,0.00,19
POL,Department of Police,MSB Communications Division,F,61190.83,15343.83,0.00,19
POL,Department of Police,MSB Communications Division,F,61190.82,9529.75,0.00,19
POL,Department of Police,MSB Communications Division,M,58276.99,10940.24,0.00,19
POL,Department of Police,MSB Communications Division,F,53099.49,5913.89,0.00,16
POL,Department of Police,MSB Communications Division,M,58276.98,5970.22,0.00,19
POL,Department of Police,MSB Communications Division,F,61190.83,22587.92,0.00,19
POL,Department of Police,MSB Training and Education Division,M,86308.83,2980.37,0.00,20
POL,Department of Police,FSB Traffic Division School Safety Section,F,19689.70,0.00,0.00,10
POL,Department of Police,FSB Animal Services Division,F,46233.18,5215.83,0.00,14
POL,Department of Police,FSB Traffic Division School Safety Section,M,19689.70,0.00,0.00,10
POL,Department of Police,ISB Criminal Investigations Division Forensic Services Section,M,60199.18,5043.83,0.00,20
POL,Department of Police,MSB Information Management and Technology Division,F,114667.44,0.00,0.00,26
POL,Department of Police,FSB Traffic Division School Safety Section,M,19689.70,0.00,0.00,10
POL,Department of Police,MSB Information Management and Technology Division Data Systems Section,M,80760.40,0.00,0.00,19
POL,Department of Police,MSB Communications Division,F,61190.84,10365.20,0.00,19
POL,Department of Police,MSB Communications Division,F,61190.84,5605.91,0.00,19
POL,Department of Police,MSB Communications Division,M,61190.84,3988.30,0.00,19
POL,Department of Police,MSB Communications Division,F,55628.04,19475.48,0.00,17
POL,Department of Police,MSB Communications Division,F,61190.84,7305.63,0.00,19
POL,Department of Police,MSB Communications Division,F,61190.84,5582.57,0.00,19
POL,Department of Police,MSB Communications Division,F,59121.59,6929.19,0.00,19
POL,Department of Police,MSB Communications Division,F,61190.84,12516.71,0.00,19
POL,Department of Police,ISB Criminal Investigations Division Crime Laboratory Section,F,109761.00,3096.64,0.00,25
POL,Department of Police,FSB Security Services Division,M,45309.45,23347.54,0.00,15
POL,Department of Police,MSB Communications Division,M,53746.88,11593.56,0.00,17
POL,Department of Police,MSB Communications Division,M,59121.57,27038.49,0.00,19
POL,Department of Police,MSB Communications Division,M,53746.88,5580.31,0.00,17
POL,Department of Police,MSB Communications Division,F,55628.04,6553.74,0.00,17
POL,Department of Police,MSB Communications Division,F,55628.04,9574.08,0.00,17
POL,Department of Police,MSB Communications Division,F,55628.04,6000.98,0.00,17
POL,Department of Police,MSB Communications Division,F,53746.88,11040.77,0.00,17
POL,Department of Police,MSB Communications Division,F,53746.88,8131.35,0.00,17
POL,Department of Police,MSB Information Mgmt and Tech Division Records Management Section,F,46534.11,49.23,0.00,15
POL,Department of Police,FSB Traffic Division School Safety Section,M,19023.87,0.00,0.00,10
POL,Department of Police,MSB Management and Budget Division Central Supply Section,M,77677.94,0.00,0.00,19
POL,Department of Police,MSB Information Mgmt and Tech Division Telephone Reporting Section,F,53048.75,8620.48,0.00,18
POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,M,124306.60,0.00,0.00,M3
POL,Department of Police,ISB Criminal Investigations Division Crime Laboratory Section,F,75885.05,0.00,0.00,25
POL,Department of Police,FSB Animal Services Division,F,53048.75,299.32,0.00,18
POL,Department of Police,FSB Traffic Division School Safety Section,F,19023.87,0.00,0.00,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,19023.87,0.00,0.00,10
POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,M,54192.50,0.00,0.00,14
POL,Department of Police,PSB 3rd District Patrol,M,56241.00,1470.55,0.00,P2
POL,Department of Police,FSB Traffic Division School Safety Section,F,19023.87,0.00,0.00,10
POL,Department of Police,MSB Information Management and Technology Division,M,115099.00,0.00,0.00,26
POL,Department of Police,FSB Traffic Division School Safety Section,F,19023.87,0.00,0.00,10
POL,Department of Police,FSB Animal Services Division,M,45317.13,6514.60,0.00,15
POL,Department of Police,PSB 6th District Patrol,F,61120.00,3222.91,0.00,P3
POL,Department of Police,PSB 3rd District Patrol,M,61120.00,0.00,0.00,P3
POL,Department of Police,PSB 5th District Patrol,M,61120.00,13238.11,0.00,P3
POL,Department of Police,PSB 3rd District Patrol,M,67768.00,1167.37,0.00,P3
POL,Department of Police,PSB 5th District Patrol,F,61120.00,440.79,0.00,P3
POL,Department of Police,PSB 4th District Patrol,M,61120.00,6650.28,0.00,P3
POL,Department of Police,PSB 4th District Patrol,M,72595.00,3826.08,0.00,P3
POL,Department of Police,PSB 6th District Patrol,M,61120.00,7555.72,0.00,P3
POL,Department of Police,PSB 3rd District Patrol,M,72595.00,3659.74,0.00,P3
POL,Department of Police,PSB 4th District Patrol,M,65476.00,8035.74,0.00,P3
POL,Department of Police,PSB 2nd District Patrol,F,61120.00,42.59,0.00,P3
POL,Department of Police,PSB 2nd District Patrol,M,70139.00,6740.03,0.00,P3
POL,Department of Police,PSB 2nd District Patrol,F,61120.00,9318.20,0.00,P3
